Region,City,Latitude,Longitude,Season,Rainfall,Temperature,Humidity,SoilMoisture,RiverLevel,WindSpeed,Pressure,PopulationDensity,InfrastructureIndex,PrimaryThreat,RiskLevel
Assam,Guwahati,26.0918205665022,91.78041804870251,Monsoon,697.1,24.3,98.9,86.1,5.5,16.4,1005.1,14977,6.9,None,Low
West Bengal,Kolkata,22.616420809488634,88.3175096963088,Winter,8.5,29.9,53.8,26.0,2.86,18.4,1014.0,15417,6.2,None,Low
West Bengal,Kolkata,22.64614425831909,88.26846600442762,Summer,2.0,35.2,32.5,15.0,3.9,19.8,1012.5,16203,8.0,Drought,Moderate
Tamil Nadu,Chennai,13.025777426384572,80.26773400382213,Monsoon,566.2,22.6,95.0,93.0,7.27,19.7,1008.1,23743,2.7,Flood,High
Gujarat,Ahmedabad,22.974562513813797,72.47232069872317,Monsoon,150.8,37.7,75.4,84.7,7.82,15.5,1003.0,14375,4.0,None,Low
Uttarakhand,Dehradun,30.228215581467754,78.0621895715938,Post-Monsoon,38.5,22.5,71.4,15.0,4.29,14.4,1014.6,16683,5.1,None,Low
Maharashtra,Mumbai,19.122964037972913,72.96287115976492,Post-Monsoon,16.1,31.2,57.6,18.2,3.76,9.1,1012.3,18062,7.2,None,Low
Maharashtra,Mumbai,19.121556218976078,72.85519353677309,Winter,6.9,11.0,57.1,42.5,4.67,5.4,1011.3,10392,7.2,None,Low
Gujarat,Ahmedabad,22.944328986806077,72.55011884778989,Summer,30.6,36.3,17.9,4.3,2.21,7.0,1010.8,6292,4.3,None,Low
Kerala,Kochi,9.918912540230265,76.34607201038699,Summer,4.5,40.8,20.9,18.6,1.81,13.9,1005.1,7698,4.0,None,Low
Rajasthan,Jaipur,26.91611862786298,75.74751037389585,Monsoon,168.9,22.3,86.7,94.6,6.33,12.1,1005.7,8797,5.5,None,Low
Maharashtra,Mumbai,19.12321665554165,72.80114629399856,Monsoon,634.0,14.0,84.5,98.6,8.67,15.8,1009.3,508,7.7,Flood,Moderate
Rajasthan,Jaipur,26.95254215002801,75.68988185458055,Summer,34.7,41.0,31.1,0.2,2.03,17.1,1014.1,6322,3.3,None,Low
Kerala,Kochi,9.909444302013014,76.19759123118342,Winter,16.5,18.7,62.1,56.2,4.06,15.4,1003.9,553,6.7,None,Low
Odisha,Bhubaneswar,20.25065076493764,85.87023524462354,Winter,10.5,28.3,26.2,31.4,2.33,6.2,1010.9,4119,6.2,None,Low
Delhi,New Delhi,28.52876769650547,77.22596605601707,Summer,16.6,37.8,33.6,14.5,3.64,12.9,1010.8,14807,5.5,None,Low
West Bengal,Kolkata,22.670346129131843,88.41654523247009,Summer,33.1,38.1,23.5,9.8,2.94,18.2,1001.7,9382,3.4,None,Low
Odisha,Bhubaneswar,20.341275404326723,85.81116423178464,Winter,2.3,14.8,26.5,10.4,1.29,19.6,1006.4,23647,7.9,None,Low
Uttarakhand,Dehradun,30.25962280632208,78.03171674774458,Monsoon,295.0,30.7,84.7,95.2,7.38,7.5,1010.4,18413,4.9,None,Low
West Bengal,Kolkata,22.671643020694553,88.38141542950902,Post-Monsoon,16.1,16.0,36.1,22.4,4.44,18.1,1011.0,8615,8.2,None,Low
Maharashtra,Mumbai,18.995413682539063,72.81863882067981,Monsoon,769.8,29.8,91.1,82.5,8.31,6.3,1003.3,12246,6.6,Flood,High
Rajasthan,Jaipur,26.89695548167563,75.73094269724002,Summer,30.4,42.8,23.8,8.2,1.28,17.9,1011.2,21796,5.2,None,Low
Maharashtra,Mumbai,19.003609284898364,72.88749872314051,Summer,45.5,35.9,11.7,3.7,2.16,6.0,1007.5,17944,2.9,None,Low
Kerala,Kochi,9.902305940039048,76.22226965422755,Post-Monsoon,16.8,17.6,39.6,63.5,3.38,5.6,1006.3,14337,2.9,None,Low
Gujarat,Ahmedabad,22.997192883524676,72.62563674181104,Monsoon,305.2,31.0,75.2,91.2,9.29,10.9,1001.0,12705,5.3,Flood,Moderate
West Bengal,Kolkata,22.611114814150795,88.43454303938888,Winter,5.0,37.2,61.2,24.1,3.33,16.0,1005.4,20369,3.2,None,Low
Assam,Guwahati,26.09803058146514,91.68427275867442,Winter,8.0,32.9,63.1,69.9,4.13,13.3,1011.8,16409,5.2,None,Low
Delhi,New Delhi,28.681871501424865,77.29725790110166,Summer,30.9,46.9,35.4,14.3,1.13,9.5,1003.9,5620,4.7,None,Low
Assam,Guwahati,26.185151013752236,91.64970436053837,Winter,32.8,23.6,23.4,59.8,3.52,5.8,1004.3,8007,2.4,None,Low
Assam,Guwahati,26.24405785471682,91.67196072381067,Summer,38.7,35.6,39.8,10.1,4.18,8.8,1003.0,17251,7.7,None,Low
Delhi,New Delhi,28.675998470680458,77.17433318559229,Post-Monsoon,16.5,37.0,32.0,56.9,4.23,18.2,1012.8,16728,7.9,None,Low
Gujarat,Ahmedabad,22.945619086250055,72.54717037301657,Winter,48.6,12.6,69.4,10.1,4.75,5.2,1011.0,21545,7.8,None,Low
West Bengal,Kolkata,22.507391958017323,88.29147976680102,Winter,2.6,39.2,29.1,25.0,3.45,19.3,1011.5,9426,4.2,None,Low
Rajasthan,Jaipur,26.841378021510533,75.75428129205432,Post-Monsoon,24.5,13.4,72.7,31.4,4.18,8.8,1001.7,1575,5.6,None,Low
Uttarakhand,Dehradun,30.266549981817953,77.9825165804743,Monsoon,126.2,38.6,87.9,84.3,4.79,5.5,1011.0,5556,8.4,None,Low
Rajasthan,Jaipur,26.86586888708391,75.82558390225005,Summer,35.4,36.9,30.5,8.2,4.02,5.9,1006.9,20668,4.7,None,Low
Assam,Guwahati,26.143593990911132,91.76342163035315,Summer,39.6,39.9,30.8,8.0,1.83,9.7,1012.7,6038,7.9,None,Low
Rajasthan,Jaipur,26.91889304682996,75.76760111194375,Post-Monsoon,12.1,21.4,39.4,52.9,4.03,15.0,1009.4,16766,6.0,None,Low
Uttarakhand,Dehradun,30.370269197018274,78.01372018071604,Monsoon,235.6,12.6,99.7,82.5,9.82,7.7,1004.7,20077,3.9,None,Low
Uttarakhand,Dehradun,30.277425330239776,77.94549757647623,Summer,2.3,43.1,22.7,18.7,4.0,13.4,1007.2,23107,6.6,None,Low
Maharashtra,Mumbai,19.062206066171925,72.89922742671673,Post-Monsoon,37.3,34.6,36.7,76.8,4.39,7.9,1010.5,23324,3.4,None,Low
Delhi,New Delhi,28.655390473352227,77.17582954019821,Monsoon,146.1,12.1,88.6,84.5,7.77,7.0,1000.6,9797,2.2,None,Low
Gujarat,Ahmedabad,23.06398763107853,72.51148490764096,Post-Monsoon,305.8,35.0,41.9,47.6,3.6,162.0,967.2,13957,8.3,Cyclone,High
Odisha,Bhubaneswar,20.353119755221236,85.8082087057038,Winter,20.4,28.1,67.3,41.5,3.69,8.9,1008.2,17584,4.0,None,Low
Assam,Guwahati,26.112972763738387,91.67890623338108,Monsoon,549.3,20.9,90.5,94.7,6.4,10.9,1002.4,12022,6.4,None,Low
Kerala,Kochi,9.859815609038767,76.34014937801075,Winter,11.1,23.7,24.8,16.3,4.31,7.2,1013.1,8406,2.4,None,Low
Uttarakhand,Dehradun,30.28364831471626,77.97858503026652,Winter,46.0,15.0,45.3,52.7,3.48,13.1,1003.8,11452,2.2,None,Low
West Bengal,Kolkata,22.608023324186988,88.41178720586508,Winter,48.0,26.4,54.2,25.8,2.04,8.5,1010.9,9404,5.5,None,Low
Gujarat,Ahmedabad,23.101277027934366,72.6062589383519,Monsoon,357.3,22.6,98.9,96.4,6.95,6.4,1005.2,11287,8.1,None,Low
Kerala,Kochi,9.943347918556848,76.18591507153302,Post-Monsoon,9.6,18.6,49.7,24.6,4.31,15.6,1014.2,19966,7.1,None,Low
Rajasthan,Jaipur,26.90354836694392,75.73047741461681,Post-Monsoon,4.6,18.7,51.8,12.6,4.33,8.5,1012.3,17644,4.0,None,Low
Kerala,Kochi,9.837471029973198,76.32423046297352,Post-Monsoon,25.1,12.5,57.9,62.7,2.13,16.4,1001.8,18112,8.1,None,Low
Odisha,Bhubaneswar,20.28892654563033,85.7377309183988,Monsoon,717.5,39.0,91.5,85.4,7.1,5.1,1005.2,1218,3.9,Flood,Moderate
Gujarat,Ahmedabad,23.049479464861783,72.58915678203243,Monsoon,145.2,24.5,74.7,85.4,5.93,6.9,1013.1,5263,5.7,None,Low
West Bengal,Kolkata,22.547583743770378,88.4419913112706,Monsoon,710.3,30.9,86.8,82.5,6.72,19.4,1001.3,13828,2.2,None,Low
Odisha,Bhubaneswar,20.262265260929272,85.7300265014295,Post-Monsoon,32.9,31.1,79.0,41.7,4.92,19.1,1014.1,776,4.8,None,Low
Tamil Nadu,Chennai,13.003423149258817,80.18390265275491,Monsoon,474.6,17.5,93.9,96.6,6.43,11.1,1005.7,7414,3.2,None,Low
West Bengal,Kolkata,22.58529077207701,88.40491480398511,Summer,13.6,43.3,14.3,16.1,2.23,5.4,1009.0,24527,6.0,None,Low
Rajasthan,Jaipur,26.997100926589564,75.85082719517682,Summer,19.7,42.1,11.7,11.2,4.02,5.6,1006.5,21395,7.6,None,Low
West Bengal,Kolkata,22.6382143327704,88.28197304789815,Summer,3.4,37.2,36.4,11.2,1.15,13.6,1013.1,18055,3.8,Drought,Moderate
Gujarat,Ahmedabad,23.08960747362004,72.57945491278456,Monsoon,234.1,11.0,83.4,95.7,7.47,13.6,1014.1,16732,8.8,None,Low
Tamil Nadu,Chennai,13.097129496635443,80.31731104227212,Post-Monsoon,50.0,26.5,55.3,65.0,4.65,16.0,1000.4,20229,3.6,None,Low
Delhi,New Delhi,28.53016660397964,77.17884639651685,Winter,20.9,23.7,34.9,77.7,3.44,13.9,1008.5,632,8.7,None,Low
Kerala,Kochi,9.853788490537262,76.27937301276836,Monsoon,637.1,16.9,92.0,80.2,5.18,17.2,1008.3,14109,2.7,None,Low
Tamil Nadu,Chennai,12.989367994471884,80.31608931104552,Winter,37.1,29.3,27.4,20.5,3.77,6.5,1010.1,17708,6.1,None,Low
Rajasthan,Jaipur,26.94432499363784,75.7489823901629,Winter,24.3,17.6,20.1,43.4,2.6,12.7,1009.7,21400,5.9,None,Low
Tamil Nadu,Chennai,13.049464771687234,80.35593915422089,Monsoon,599.6,11.1,98.9,96.5,8.91,6.8,1004.1,24528,5.0,Flood,High
Delhi,New Delhi,28.571600461144534,77.29659788179221,Post-Monsoon,30.7,24.8,63.0,23.0,3.87,5.5,1009.7,19665,6.2,None,Low
Delhi,New Delhi,28.568026343967016,77.12872296682826,Winter,32.5,28.9,27.2,47.0,1.94,11.4,1011.2,15489,5.3,None,Low
Delhi,New Delhi,28.593793649558823,77.12259602548303,Winter,47.8,11.6,43.1,41.0,1.78,7.3,1010.5,4397,6.2,None,Low
Assam,Guwahati,26.23128009265443,91.76289530312654,Monsoon,332.5,25.2,87.2,99.8,7.53,7.4,1004.5,15352,3.6,Flood,High
Maharashtra,Mumbai,19.150791809158953,72.92876471494267,Post-Monsoon,1.2,36.4,61.3,45.2,4.03,16.3,1001.0,22189,7.7,None,Low
Rajasthan,Jaipur,26.834276719999735,75.77979030486743,Summer,21.0,46.7,28.4,10.4,3.41,5.5,1005.1,13499,5.2,None,Low
Assam,Guwahati,26.114300831271848,91.67038668278683,Winter,2.3,35.7,22.0,63.2,2.65,9.7,1005.9,15977,5.9,None,Low
Gujarat,Ahmedabad,23.043013902515458,72.47463125589394,Monsoon,340.3,11.9,94.1,88.3,6.21,12.0,1003.6,4052,2.9,None,Low
Assam,Guwahati,26.162871175459518,91.82070076840043,Monsoon,459.1,13.3,77.9,89.5,5.49,18.8,1005.3,2767,5.0,None,Low
Tamil Nadu,Chennai,13.090073972028918,80.23399149364838,Summer,46.6,38.0,11.0,5.1,4.29,7.5,1007.7,17221,5.6,None,Low
Maharashtra,Mumbai,19.07295501731913,72.78611294198606,Winter,30.7,14.6,78.9,67.2,3.94,5.7,1007.7,24204,6.6,None,Low
Gujarat,Ahmedabad,23.00990623427279,72.61986850469494,Summer,20.4,42.3,22.2,18.1,1.68,8.4,1008.7,1539,6.6,None,Low
Rajasthan,Jaipur,26.86513672581319,75.77932812905873,Post-Monsoon,37.9,11.5,42.2,46.4,3.0,7.4,1007.7,7048,3.5,None,Low
Kerala,Kochi,9.983915846145555,76.17611664963839,Summer,18.3,35.9,20.1,9.0,3.4,7.8,1008.3,3467,2.0,None,Low
Gujarat,Ahmedabad,22.99704293145563,72.53123984979601,Post-Monsoon,321.1,39.9,76.9,47.4,2.4,100.9,988.7,11638,5.7,Cyclone,High
Assam,Guwahati,26.102118556961027,91.6756952617979,Post-Monsoon,26.9,28.1,36.1,59.4,1.01,19.3,1007.3,4462,7.6,None,Low
Kerala,Kochi,9.889206733945072,76.32348525870309,Summer,1.7,41.6,15.4,19.1,2.97,11.4,1009.6,8242,2.5,None,Low
Rajasthan,Jaipur,26.97437285951154,75.75494280477642,Summer,32.3,38.0,13.8,11.4,2.08,19.9,1000.3,23253,2.2,None,Low
Uttarakhand,Dehradun,30.243933063755787,78.04247292875664,Post-Monsoon,3.2,30.2,73.7,67.2,3.37,11.8,1003.8,22374,3.0,None,Low
Uttarakhand,Dehradun,30.231350072177708,77.9678841869377,Post-Monsoon,35.5,26.5,70.4,23.4,4.55,19.4,1013.3,9058,4.3,None,Low
Maharashtra,Mumbai,18.98981858381941,72.94274247308428,Monsoon,251.1,37.4,93.7,97.7,8.49,18.7,1005.8,20499,2.5,None,Low
Maharashtra,Mumbai,18.98795592951323,72.97658272189072,Winter,37.4,39.1,61.9,30.6,2.1,17.8,1013.7,1653,5.3,None,Low
Gujarat,Ahmedabad,23.032543193798745,72.60186894193964,Summer,20.1,36.8,38.1,1.8,3.59,14.0,1006.7,12328,2.4,None,Low
Assam,Guwahati,26.19780250019121,91.74384209125719,Summer,22.3,44.8,38.9,19.7,3.33,16.7,1003.1,17215,2.1,None,Low
Rajasthan,Jaipur,26.827645951584845,75.74096012014382,Summer,23.7,41.1,10.5,15.2,3.34,18.6,1010.4,22664,2.1,None,Low
Gujarat,Ahmedabad,22.996378935632098,72.526602300591,Summer,36.3,43.3,32.0,14.1,4.93,6.0,1001.0,23455,6.7,None,Low
Maharashtra,Mumbai,19.136538319579902,72.95407877509383,Monsoon,585.0,25.1,79.1,81.5,7.71,8.7,1013.2,1082,3.4,Flood,Moderate
Delhi,New Delhi,28.66859446838806,77.29349399602944,Post-Monsoon,21.8,37.7,39.7,27.0,1.14,5.1,1001.8,15803,5.4,None,Low
Odisha,Bhubaneswar,20.26141474983736,85.78419453566131,Winter,27.6,19.7,65.5,25.5,2.35,6.5,1013.2,16206,2.8,None,Low
Rajasthan,Jaipur,26.983829250785735,75.74949862046167,Post-Monsoon,25.2,31.6,68.6,50.0,3.74,12.6,1000.1,19370,4.6,None,Low
Delhi,New Delhi,28.613096144538616,77.30348190058461,Monsoon,290.9,13.3,98.7,99.2,8.64,9.3,1000.1,16918,5.6,None,Low
Kerala,Kochi,9.937243220698521,76.21697528032347,Summer,30.8,39.2,12.2,5.1,2.16,16.6,1004.9,18003,4.4,None,Low
Gujarat,Ahmedabad,23.121200102022215,72.58466847091675,Summer,12.6,35.4,13.5,19.1,2.97,5.7,1010.3,18869,6.8,None,Low
West Bengal,Kolkata,22.550588170085117,88.30222092820327,Monsoon,495.2,32.6,96.5,95.4,6.25,8.0,1009.7,4176,7.4,None,Low
Tamil Nadu,Chennai,12.988869364275908,80.17244823940028,Winter,47.6,19.5,40.5,38.5,3.77,7.0,1013.2,18281,7.4,None,Low
Odisha,Bhubaneswar,20.20286319067196,85.89941118742087,Post-Monsoon,39.2,36.6,36.9,26.3,2.94,17.2,1013.3,15572,8.7,None,Low
Kerala,Kochi,10.018442120359166,76.3065563362615,Winter,33.9,30.0,72.1,15.2,2.77,12.3,1007.3,7515,8.0,None,Low
Uttarakhand,Dehradun,30.29052604157199,78.11435148047741,Winter,37.9,24.7,67.8,28.4,1.49,18.7,1003.4,3448,7.4,None,Low
Rajasthan,Jaipur,26.964773941208776,75.74584796668977,Summer,48.1,47.4,20.3,15.6,4.07,12.7,1013.0,23879,3.3,None,Low
Rajasthan,Jaipur,26.945894768915537,75.81004624414942,Winter,22.8,29.8,75.1,20.5,4.12,6.7,1012.6,24743,7.4,None,Low
West Bengal,Kolkata,22.622411927196616,88.36262530342348,Post-Monsoon,4.5,21.9,42.0,79.2,3.52,16.7,1008.0,18256,4.4,None,Low
Kerala,Kochi,9.859305760779666,76.18374587884524,Winter,14.6,16.1,59.5,38.9,3.12,13.9,1002.7,4598,4.3,None,Low
Uttarakhand,Dehradun,30.333975780427227,78.03364809674761,Winter,7.1,37.1,66.4,67.3,4.61,7.1,1008.5,8734,2.5,None,Low
Uttarakhand,Dehradun,30.243473330604367,78.08296688669552,Summer,11.9,40.2,14.6,10.7,1.09,11.0,1001.5,19612,7.4,None,Low
Maharashtra,Mumbai,19.0994480425321,72.91620626753482,Post-Monsoon,21.3,33.9,31.5,43.5,2.09,8.7,1003.4,13479,8.2,None,Low
West Bengal,Kolkata,22.623886157100515,88.28277594794038,Winter,49.3,23.7,53.5,40.5,4.14,9.9,1005.7,15219,4.8,None,Low
Maharashtra,Mumbai,19.158168792864636,72.90089578302367,Winter,44.2,35.3,21.7,48.4,1.6,14.0,1004.1,10995,3.0,None,Low
Gujarat,Ahmedabad,23.087601328281952,72.54261128765516,Monsoon,165.4,18.1,91.8,95.0,7.27,15.9,1011.2,1877,3.9,None,Low
Gujarat,Ahmedabad,23.11417505237416,72.47892610653818,Winter,4.6,27.3,27.4,53.2,3.45,14.2,1007.0,534,6.0,None,Low
Delhi,New Delhi,28.559519514764453,77.28457228612552,Summer,36.4,46.6,21.0,5.8,2.39,16.7,1002.3,10928,7.2,None,Low
Gujarat,Ahmedabad,22.965482838715353,72.60906396479609,Winter,14.9,20.9,70.3,43.2,1.74,19.6,1011.1,24583,2.7,None,Low
Tamil Nadu,Chennai,13.054595196541676,80.20195595057943,Monsoon,320.1,39.3,70.9,80.3,7.06,10.7,1006.3,15324,4.1,Flood,High
Rajasthan,Jaipur,26.91280879382552,75.69259990224528,Summer,38.1,36.3,15.2,5.0,1.46,7.4,1004.1,9498,2.4,None,Low
Uttarakhand,Dehradun,30.22143400445713,78.09407622447972,Summer,17.1,42.4,24.8,17.2,2.44,19.6,1005.8,24226,5.9,None,Low
Tamil Nadu,Chennai,13.051910991025,80.29700084288909,Winter,13.7,37.2,51.2,23.0,3.85,16.0,1011.7,24602,5.6,None,Low
Delhi,New Delhi,28.531848340864965,77.27079243316874,Summer,38.7,46.4,38.7,2.5,4.55,12.4,1007.3,1919,6.5,None,Low
Delhi,New Delhi,28.56070392215678,77.15077356579728,Monsoon,192.3,39.0,91.6,92.9,5.49,16.1,1005.9,21958,6.2,None,Low
Gujarat,Ahmedabad,23.108976599984093,72.52267308033454,Monsoon,108.3,23.9,95.8,91.3,5.84,14.2,1003.7,17925,2.9,None,Low
Tamil Nadu,Chennai,13.113663836752096,80.24122329946358,Winter,27.6,21.9,69.0,44.8,1.84,17.4,1007.8,21416,6.0,None,Low
Uttarakhand,Dehradun,30.27942962807341,78.03046521389672,Summer,5.5,40.4,19.3,7.3,3.32,10.5,1011.3,3927,8.2,Drought,Low
West Bengal,Kolkata,22.51069571801823,88.36684622046499,Monsoon,419.9,37.0,72.8,89.2,6.56,19.8,1005.8,22137,3.2,None,Low
Maharashtra,Mumbai,19.110081014368777,72.87898584054952,Post-Monsoon,0.8,25.2,50.9,69.7,3.26,15.8,1001.2,10802,6.2,None,Low
Kerala,Kochi,9.835899576402484,76.18603767642041,Monsoon,368.4,18.1,85.1,90.2,7.21,6.7,1004.6,6935,7.9,Flood,Moderate
Rajasthan,Jaipur,26.91966341644618,75.70895075772167,Monsoon,266.8,13.4,72.1,88.4,8.36,11.2,1009.4,21258,7.9,None,Low
Tamil Nadu,Chennai,13.05863695833149,80.22549767599918,Post-Monsoon,10.5,32.0,70.2,31.0,2.28,11.2,1005.0,8272,5.5,None,Low
Assam,Guwahati,26.11813943597368,91.80590869142405,Winter,18.9,39.6,70.7,19.5,2.95,8.1,1008.3,11876,5.6,None,Low
Delhi,New Delhi,28.64955904410226,77.15207776523344,Summer,30.4,40.2,16.0,16.7,3.54,16.0,1004.2,24829,4.7,None,Low
Uttarakhand,Dehradun,30.304722082879064,78.06116812777296,Post-Monsoon,11.7,39.3,77.5,10.7,2.3,6.0,1005.6,23365,8.3,None,Low
Tamil Nadu,Chennai,13.041643289595637,80.23115666029692,Winter,14.5,11.9,60.5,27.2,1.67,11.2,1009.0,7396,6.7,None,Low
Gujarat,Ahmedabad,23.108115485946772,72.57204927992811,Post-Monsoon,42.7,19.7,71.3,49.3,1.69,6.4,1003.1,1440,3.5,None,Low
Uttarakhand,Dehradun,30.401182001264267,78.09017230055599,Post-Monsoon,17.5,22.6,41.2,30.4,1.19,10.1,1010.1,3997,6.0,None,Low
Rajasthan,Jaipur,26.824944312535457,75.72095501497404,Monsoon,324.7,22.4,70.5,84.3,6.97,10.9,1006.8,23896,8.0,None,Low
Delhi,New Delhi,28.52561535114247,77.2728234684956,Winter,25.7,19.0,20.2,75.2,3.67,5.1,1000.8,13790,7.1,None,Low
Maharashtra,Mumbai,19.022521311681256,72.8192155108795,Summer,44.3,44.2,19.7,1.3,3.63,17.0,1002.9,11834,4.0,None,Low
Odisha,Bhubaneswar,20.267527231880674,85.8025811057141,Winter,50.0,20.3,65.5,35.3,3.61,17.1,1001.0,15244,5.3,None,Low
Kerala,Kochi,9.972827598881267,76.28553488813755,Post-Monsoon,18.7,36.3,51.3,15.9,4.36,9.3,1010.0,17100,4.8,None,Low
Uttarakhand,Dehradun,30.366706690051597,78.09076648814835,Monsoon,119.6,22.9,85.4,93.3,5.96,13.8,1009.3,3450,7.8,None,Low
Kerala,Kochi,9.980594360499126,76.18316374980465,Summer,38.6,47.6,24.2,17.6,4.34,7.9,1002.2,8563,7.7,None,Low
West Bengal,Kolkata,22.54407125717223,88.3420104877288,Post-Monsoon,36.7,35.3,38.1,71.9,2.67,10.3,1008.5,11282,5.9,None,Low
Uttarakhand,Dehradun,30.283961337224337,78.05016668393894,Post-Monsoon,19.3,35.2,34.9,23.9,4.03,17.2,1006.5,4601,4.0,None,Low
Rajasthan,Jaipur,26.85398041208558,75.70655013454308,Post-Monsoon,43.3,18.5,63.3,74.9,1.98,13.3,1008.6,18989,8.7,None,Low
West Bengal,Kolkata,22.58354654031982,88.37564705950363,Post-Monsoon,36.6,20.3,65.8,67.8,1.14,13.4,1001.7,24172,2.2,None,Low
Assam,Guwahati,26.15052438095579,91.69309361371032,Summer,9.8,36.6,18.5,6.1,3.49,12.5,1013.4,15850,6.7,Drought,Moderate
Tamil Nadu,Chennai,13.105086689605796,80.31313762679034,Summer,35.5,46.0,14.9,19.0,2.54,6.6,1014.6,1113,5.2,None,Low
Maharashtra,Mumbai,19.04516985824169,72.84039249657732,Summer,24.3,44.7,11.3,8.4,2.15,17.5,1009.7,8369,7.1,None,Low
Kerala,Kochi,9.973030534500385,76.17959860779796,Monsoon,791.6,26.2,88.4,92.6,6.37,17.6,1011.4,23312,8.1,None,Low
Maharashtra,Mumbai,19.06674648043224,72.80618896329229,Post-Monsoon,15.5,20.1,32.1,24.2,3.26,11.4,1012.1,22788,6.0,None,Low
Assam,Guwahati,26.182717966309582,91.64286543242524,Summer,32.3,35.2,17.3,13.5,3.97,17.0,1005.0,11661,7.5,None,Low
Uttarakhand,Dehradun,30.236395702846504,78.10655133822897,Winter,35.0,28.3,35.5,51.1,4.64,10.0,1003.6,17963,8.3,None,Low
Assam,Guwahati,26.23718387813358,91.73144100453196,Summer,26.0,37.8,19.6,14.3,1.98,13.0,1005.6,3725,9.0,None,Low
Odisha,Bhubaneswar,20.26573737846914,85.78555757623863,Monsoon,694.0,22.7,90.2,98.3,7.43,12.5,1013.9,2902,3.3,Flood,High
Odisha,Bhubaneswar,20.260808699973797,85.88556011627215,Winter,20.2,17.9,48.0,24.8,4.09,11.7,1003.4,8655,8.1,None,Low
Delhi,New Delhi,28.661054978183248,77.24297368355474,Summer,41.2,40.4,25.1,1.4,3.32,7.3,1000.6,12562,6.0,None,Low
Odisha,Bhubaneswar,20.382477032563155,85.75360796271623,Monsoon,585.1,19.8,80.1,96.5,8.6,11.5,1003.5,14690,6.5,Flood,High
Kerala,Kochi,9.853774043173976,76.35162293073678,Monsoon,236.0,12.6,83.9,99.0,7.57,8.3,1000.5,23953,3.9,None,Low
Kerala,Kochi,10.005506729737249,76.19188704754143,Winter,3.9,31.0,51.3,16.7,1.06,15.3,1008.1,17702,2.4,None,Low
Odisha,Bhubaneswar,20.25518321634921,85.86989618116807,Monsoon,325.0,39.4,72.1,96.3,10.27,5.1,1013.3,3658,6.1,Flood,Moderate
Uttarakhand,Dehradun,30.41190629900034,77.97596547613627,Winter,0.5,38.4,48.5,67.9,1.54,18.5,1013.9,16336,6.9,None,Low
Tamil Nadu,Chennai,13.15558516672466,80.29968810922371,Summer,14.6,45.6,23.6,11.7,2.28,12.1,1004.2,11459,5.0,None,Low
Delhi,New Delhi,28.58004453178116,77.11045387381147,Summer,43.3,44.3,36.1,1.6,4.57,12.9,1007.5,17009,6.8,None,Low
Uttarakhand,Dehradun,30.267152790894624,77.95334031550728,Monsoon,334.1,39.2,74.8,93.4,7.73,17.2,1010.8,12081,5.6,Flood,Moderate
Delhi,New Delhi,28.712203505706686,77.21596396742534,Post-Monsoon,31.7,35.0,49.7,22.6,3.95,14.7,1012.1,21581,7.2,None,Low
Delhi,New Delhi,28.67019258122339,77.27555554241991,Summer,29.6,43.8,16.8,19.2,2.67,18.1,1008.9,14347,6.6,None,Low
Gujarat,Ahmedabad,22.968585777777157,72.47187300280238,Post-Monsoon,9.5,14.4,60.7,45.5,3.0,8.4,1000.6,15268,6.9,None,Low
Delhi,New Delhi,28.585094319499472,77.23386083822277,Monsoon,204.7,12.5,85.8,94.7,4.65,7.7,1008.4,23670,6.0,None,Low
West Bengal,Kolkata,22.50887888139979,88.34422939138611,Summer,38.8,39.0,34.8,3.9,4.99,15.1,1008.7,22669,5.7,None,Low
Uttarakhand,Dehradun,30.372624010625273,77.99439524207742,Summer,7.6,39.6,29.2,6.2,2.73,11.4,1000.8,22389,8.0,Drought,Moderate
Odisha,Bhubaneswar,20.200815224156095,85.85235247257859,Post-Monsoon,27.8,12.1,48.7,75.1,1.92,16.2,1008.0,13400,3.5,None,Low
Delhi,New Delhi,28.599007695290744,77.25966391443778,Summer,32.7,38.9,33.3,9.4,1.75,14.8,1002.5,24640,6.0,None,Low
Tamil Nadu,Chennai,13.069111951936609,80.33603582823773,Post-Monsoon,28.1,31.9,22.4,48.4,4.18,19.6,1013.0,10823,2.3,None,Low
Delhi,New Delhi,28.592203510867172,77.21486612130808,Summer,35.7,44.8,28.4,10.9,3.46,12.6,1012.3,5252,8.0,None,Low
Delhi,New Delhi,28.53219157784324,77.27355965115748,Post-Monsoon,1.6,22.9,62.6,40.5,4.85,6.7,1000.3,9014,4.8,None,Low
West Bengal,Kolkata,22.663132327565805,88.27966743074082,Monsoon,754.6,14.9,93.2,98.0,8.28,13.1,1008.1,13553,4.4,Flood,High
Maharashtra,Mumbai,18.989622037459284,72.82573139417633,Monsoon,417.6,17.4,77.9,84.3,6.53,17.7,1005.5,13706,3.2,None,Low
Gujarat,Ahmedabad,22.961160739567852,72.63512910502666,Post-Monsoon,28.8,16.3,54.7,75.4,2.56,19.9,1011.0,13675,5.3,None,Low
Assam,Guwahati,26.06563360581316,91.72018396236189,Post-Monsoon,19.5,22.9,49.4,51.8,1.44,6.0,1002.6,18487,2.1,None,Low
Odisha,Bhubaneswar,20.36334464169593,85.89198534158582,Summer,34.8,42.5,18.7,9.3,1.85,11.6,1009.0,19095,3.8,None,Low
